track_id,track_name,danceability,energy,tempo,valence,url
1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,0.685,0.474,79.991,0.36,https://open.spotify.com/track/1jdNcAD8Ir58RlsdGjJJdx
4tb7A6O8cE2UzELRTwU3KZ,Só Tinha De Ser Com Você,0.807,0.47600000000000003,119.729,0.46,https://open.spotify.com/track/4tb7A6O8cE2UzELRTwU3KZ
6nbyjI9tJUITph7LN7uZPj,O Trem das 7 (Ao Vivo),0.396,0.47600000000000003,122.02,0.39399999999999996,https://open.spotify.com/track/6nbyjI9tJUITph7LN7uZPj
0p20xyAdYkaxAPWdXr0sir,I Love Rock 'n' Roll,0.762,0.48200000000000004,94.009,0.684,https://open.spotify.com/track/0p20xyAdYkaxAPWdXr0sir
6c9FQiAlvzMaTc3HrLqSRx,The Way You Look Tonight,0.8059999999999999,0.485,104.83200000000001,0.8740000000000001,https://open.spotify.com/track/6c9FQiAlvzMaTc3HrLqSRx
5gEuWtxcn5Vz4xpT7dBoBU,The Thrill Is Gone,0.6920000000000001,0.493,86.64399999999999,0.28,https://open.spotify.com/track/5gEuWtxcn5Vz4xpT7dBoBU
1Ow7BwZB6NKfxham67mLH7,Acontecimentos,0.634,0.495,137.879,0.45399999999999996,https://open.spotify.com/track/1Ow7BwZB6NKfxham67mLH7
46gLyFY3qZAoXpulDt6dPq,Respect,0.821,0.496,114.605,0.955,https://open.spotify.com/track/46gLyFY3qZAoXpulDt6dPq
6Nabz5Gsy80XL0MJoOmgF8,Beds Are Burning - Remastered,0.754,0.496,119.186,0.341,https://open.spotify.com/track/6Nabz5Gsy80XL0MJoOmgF8
5VwQYHpyQPhiToPKWJaHiO,I Can't Dance,0.941,0.49700000000000005,107.552,0.899,https://open.spotify.com/track/5VwQYHpyQPhiToPKWJaHiO
1xNmF1Uep5OGutizZSbKvd,One Of Us,0.316,0.499,174.782,0.40299999999999997,https://open.spotify.com/track/1xNmF1Uep5OGutizZSbKvd
7xpDGoUGbtaquk5xMvzwTh,Telegrama,0.643,0.501,94.514,0.39399999999999996,https://open.spotify.com/track/7xpDGoUGbtaquk5xMvzwTh
1TX4h6MrIZ0K3r4OOG11WO,Flor de Lis,0.5489999999999999,0.502,85.79299999999999,0.7809999999999999,https://open.spotify.com/track/1TX4h6MrIZ0K3r4OOG11WO
2udGjDmpK1dH9VGyw7nrei,Cocaine,0.6990000000000001,0.502,105.26700000000001,0.6759999999999999,https://open.spotify.com/track/2udGjDmpK1dH9VGyw7nrei
1U5zdT78JN2K5PPJEgyoLG,Meu Erro,0.792,0.506,104.397,0.9059999999999999,https://open.spotify.com/track/1U5zdT78JN2K5PPJEgyoLG
2kMvM1l45ZjpOv73qPefxA,Relicário,0.46,0.515,83.809,0.395,https://open.spotify.com/track/2kMvM1l45ZjpOv73qPefxA
76cWfrsIopzpOsWDPBjNJ7,A Banda,0.723,0.517,118.554,0.961,https://open.spotify.com/track/76cWfrsIopzpOsWDPBjNJ7
5bIEpKwEFgJzB7U3gFaeKm,Here Comes The Sun - Remastered 2009,0.557,0.519,129.157,0.371,https://open.spotify.com/track/5bIEpKwEFgJzB7U3gFaeKm
1N10tJPyQ70QcMLxhobSbJ,O Mar Serenou,0.706,0.52,85.568,0.94,https://open.spotify.com/track/1N10tJPyQ70QcMLxhobSbJ
4wMgrdT7euVj4GugqcKPz4,Aqua de Beber,0.626,0.52,82.57,0.76,https://open.spotify.com/track/4wMgrdT7euVj4GugqcKPz4
4eJFgz99l1ppawgesG8RRV,16 Toneladas,0.616,0.52,82.697,0.938,https://open.spotify.com/track/4eJFgz99l1ppawgesG8RRV
3BEZCNZSmVv30vsMNSOCri,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.5579999999999999,0.524,93.654,0.636,https://open.spotify.com/track/3BEZCNZSmVv30vsMNSOCri
